gene,coefficient,abs_coefficient
ENSG00000172548_NIPAL4,0.2199966211,0.2199966211
ENSG00000123685_BATF3,0.2050010177,0.2050010177
ENSG00000279571_AL162426.1,0.1864330361,0.1864330361
ENSG00000260287_TBC1D3G,-0.1670974254,0.1670974254
ENSG00000140465_CYP1A1,-0.16403584,0.16403584
ENSG00000225684_FAM225B,-0.1574461805,0.1574461805
ENSG00000231528_FAM225A,0.1571347076,0.1571347076
ENSG00000115602_IL1RL1,0.1531831062,0.1531831062
ENSG00000279078_SND1-IT1,0.121920179,0.121920179
ENSG00000165757_JCAD,0.1194511193,0.1194511193
ENSG00000175697_GPR156,0.1170123601,0.1170123601
ENSG00000273419_AC004877.1,0.1139679348,0.1139679348
ENSG00000278299_TBC1D3C,0.1096803052,0.1096803052
ENSG00000104081_BMF,-0.1095245449,0.1095245449
ENSG00000212900_KRTAP3-2,0.1095191944,0.1095191944
ENSG00000287001_AC010624.5,0.1092971239,0.1092971239
ENSG00000286626_AC090469.1,0.1023355531,0.1023355531
ENSG00000161544_CYGB,-0.1021679867,0.1021679867
ENSG00000108932_SLC16A6,0.1018283843,0.1018283843
ENSG00000183246_RIMBP3C,0.1016091964,0.1016091964
ENSG00000276115_AC026356.2,0.0949954479,0.0949954479
ENSG00000274611_TBC1D3,-0.09287036164,0.09287036164
ENSG00000254852_NPIPA2,0.09243460589,0.09243460589
ENSG00000168386_FILIP1L,-0.09226912736,0.09226912736
ENSG00000287879_AC114341.2,-0.09154173576,0.09154173576
ENSG00000101230_ISM1,0.09133891594,0.09133891594
ENSG00000273542_HIST1H4K,0.09025350483,0.09025350483
ENSG00000188886_ASTL,0.0902165018,0.0902165018
ENSG00000134363_FST,0.08853827385,0.08853827385
ENSG00000244693_CTAGE8,0.08663088784,0.08663088784
ENSG00000279070_AC073263.2,0.08470871872,0.08470871872
ENSG00000143476_DTL,0.08464642104,0.08464642104
ENSG00000286230_AC010327.7,-0.08369921262,0.08369921262
ENSG00000278920_AC005005.4,0.07924113025,0.07924113025
ENSG00000131737_KRT34,0.07874240575,0.07874240575
ENSG00000168269_FOXI1,-0.07836049906,0.07836049906
ENSG00000280543_ASAP1-IT2,0.07781917783,0.07781917783
ENSG00000268307_LINC02560,-0.07684453732,0.07684453732
ENSG00000256802_AC022613.1,0.07556885909,0.07556885909
ENSG00000235781_LINC02569,-0.07516606209,0.07516606209
ENSG00000197380_DACT3,0.07308399986,0.07308399986
ENSG00000198435_NRARP,0.0722295914,0.0722295914
ENSG00000286048_AC008966.3,0.07153053825,0.07153053825
ENSG00000179564_LSMEM2,0.07033973207,0.07033973207
ENSG00000225362_CT62,0.069459305,0.069459305
ENSG00000136449_MYCBPAP,0.0688707346,0.0688707346
ENSG00000180532_ZSCAN4,-0.06878576526,0.06878576526
ENSG00000277991_FP236241.1,-0.06875164418,0.06875164418
ENSG00000260515_AC034229.2,0.06867738006,0.06867738006
ENSG00000183018_SPNS2,-0.06851232483,0.06851232483
ENSG00000171291_ZNF439,-0.06799433229,0.06799433229
ENSG00000250938_AC073475.1,-0.06798970471,0.06798970471
ENSG00000140379_BCL2A1,0.06739056291,0.06739056291
